2730,70
"116.303329,39.952469","116.29921000000002,39.951096",232,968,"['116.303438,39.952639;116.303194,39.952734', '116.30319,39.952734;116.30322,39.952982;116.30322,39.952982;116.303177,39.953277;116.303177,39.953277;116.303177,39.953325;116.303177,39.953325;116.303164,39.953377', '116.30316,39.953377;116.302418,39.95329;116.302418,39.95329;116.301766,39.953216;116.301766,39.953216;116.300951,39.953108;116.300951,39.953108;116.300668,39.953064;116.300668,39.953064;116.300595,39.953051;116.300595,39.953051;116.300464,39.953025;116.300464,39.953025;116.300135,39.95296;116.300135,39.95296;116.299462,39.952843', '116.299457,39.952839;116.299427,39.952839;116.299358,39.952786', '116.299353,39.952782;116.299115,39.9525;116.299115,39.9525;116.299058,39.952435', '116.299054,39.952431;116.299019,39.952405;116.299019,39.952405;116.298997,39.952365;116.298997,39.952365;116.298845,39.952044;116.298845,39.952044;116.298824,39.951957;116.298824,39.951957;116.298798,39.951788', '116.298793,39.951784;116.298963,39.951719;116.298963,39.951719;116.3001,39.951272;116.300673,39.951072;116.300716,39.951033;116.300716,39.951033;116.300725,39.950964', '116.300725,39.950959;116.300404,39.950972;116.300356,39.950955;116.300326,39.950916;116.300352,39.950525', '116.300352,39.950521;116.300234,39.950547;116.300234,39.950547;116.300122,39.950551;116.300122,39.950551;116.299523,39.950534', '116.299518,39.95053;116.299518,39.95072;116.299518,39.95072;116.299518,39.950977;116.299518,39.950977;116.29951,39.951063;116.299431,39.951137;116.299214,39.951146']"
"116.306076,39.944229","116.300583,39.951096",292,1215,"['116.30602,39.944132;116.305299,39.944371', '116.305295,39.944371;116.305226,39.944236', '116.305221,39.944232;116.305056,39.944284;116.305056,39.944284;116.304996,39.944301;116.304996,39.944301;116.304271,39.94454;116.304271,39.94454;116.304162,39.944575;116.304162,39.944575;116.303507,39.944805;116.303507,39.944805;116.303385,39.944848;116.303385,39.944848;116.302721,39.945056;116.302721,39.945056;116.302331,39.945191;116.302331,39.945191;116.302018,39.945299;116.302018,39.945299;116.301532,39.945469;116.301532,39.945469;116.301502,39.945482', '116.301497,39.945482;116.301641,39.945812;116.301641,39.945812;116.301693,39.945942;116.30171,39.946076;116.30171,39.946076;116.30171,39.946163;116.301675,39.946428;116.301675,39.946428;116.301662,39.946615;116.301662,39.946615;116.301623,39.947005;116.301623,39.947005;116.301584,39.947326;116.301584,39.947326;116.301554,39.947595;116.301554,39.947595;116.301515,39.947899;116.301515,39.947899;116.301484,39.948212;116.301484,39.948212;116.301441,39.948615;116.301441,39.948615;116.301411,39.948915', '116.301406,39.948915;116.301133,39.948898;116.301133,39.948898;116.300556,39.94885;116.300556,39.94885;116.300295,39.948828', '116.300291,39.948824;116.300217,39.949497;116.300217,39.949661;116.300243,39.949835;116.300243,39.949896;116.300243,39.949896;116.300213,39.950187;116.300213,39.950187;116.300182,39.950464;116.300122,39.950551', '116.300117,39.950551;116.30023,39.950551;116.30023,39.950551;116.300352,39.950525', '116.300352,39.950521;116.300326,39.950911;116.300352,39.950951;116.300399,39.950972;116.300725,39.950964', '116.300725,39.950959;116.30072,39.951029;116.30072,39.951029;116.300677,39.951068;116.300586,39.951098']"
406871,68
"116.65214499999999,40.054092","116.648026,40.058212",156,650,"['116.652001,40.054036;116.650638,40.056072;116.650638,40.056072;116.650551,40.056189;116.650551,40.056189;116.650126,40.056814;116.650126,40.056814;116.648828,40.058728;116.648598,40.059158', '116.648594,40.059158;116.648464,40.059132']"
"116.648026,40.052719","116.65351899999999,40.049973",222,923,"['116.648021,40.05273;116.648533,40.052839;116.648533,40.052839;116.649136,40.052986;116.649136,40.052986;116.649466,40.053064', '116.649466,40.053064;116.649618,40.052704;116.649618,40.052704;116.649657,40.052613', '116.649657,40.052609;116.650412,40.052786;116.650412,40.052786;116.652426,40.053242', '116.652426,40.053242;116.653485,40.051636;116.653485,40.051636;116.654592,40.049935', '116.654592,40.049931;116.653637,40.049696']"
"116.65351899999999,40.049973","116.648026,40.051346",169,705,"['116.653633,40.049692;116.64931,40.048641', '116.649306,40.048637;116.648364,40.050369;116.648364,40.050369;116.647847,40.051285']"
"116.650772,40.051346","116.648026,40.051346",81,338,"['116.650916,40.05099;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.648026,40.052719","116.65214499999999,40.051346",179,745,"['116.648021,40.05273;116.648533,40.052839;116.648533,40.052839;116.649136,40.052986;116.649136,40.052986;116.649466,40.053064', '116.649466,40.053064;116.649618,40.052704;116.649618,40.052704;116.649657,40.052613', '116.649657,40.052609;116.650412,40.052786;116.650412,40.052786;116.652426,40.053242', '116.652426,40.053242;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.643906,40.058212","116.648026,40.051346",212,882,"['116.643876,40.05829;116.644345,40.058381', '116.644345,40.058381;116.644818,40.057266;116.645629,40.055113;116.645629,40.055113;116.645681,40.055004;116.645681,40.055004;116.646024,40.054405;116.646024,40.054405;116.646515,40.053568;116.646515,40.053568;116.647383,40.052101;116.647383,40.052101;116.647405,40.052062;116.647405,40.052062;116.647843,40.051289']"
"116.65489199999999,40.048598999999996","116.65214499999999,40.051346",201,838,"['116.655295,40.048733;116.65612,40.047305;116.65612,40.047305;116.656215,40.047326', '116.656215,40.047326;116.655273,40.04898;116.655273,40.04898;116.65503,40.049405;116.654748,40.049865;116.654748,40.049865;116.654705,40.049957;116.654705,40.049957;116.653607,40.051662', '116.653602,40.051662;116.65349,40.051636;116.65349,40.051636;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.184554999999996","116.648026,40.187302",149,620,"['116.652135,40.184926;116.65273,40.184935;116.65273,40.184935;116.652782,40.184935', '116.652782,40.184935;116.652782,40.185026;116.652782,40.185026;116.652782,40.185182;116.652782,40.185182;116.652799,40.185994;116.652799,40.185994;116.652799,40.186797;116.652799,40.186797;116.652799,40.186888', '116.652799,40.186888;116.652721,40.186888;116.652721,40.186888;116.652535,40.186957;116.648715,40.186962']"
"116.65214499999999,40.052719","116.65351899999999,40.049973",180,752,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652878,40.051463;116.653485,40.051632', '116.653485,40.051632;116.654592,40.049935', '116.654592,40.049931;116.653637,40.049696']"
"116.65214499999999,40.051346","116.648026,40.051346",108,449,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65351899999999,40.049973","116.65214499999999,40.054092",144,600,"['116.653633,40.049692;116.654592,40.049931;116.654592,40.049931;116.654701,40.049957', '116.654701,40.049957;116.653607,40.051662;116.653607,40.051662;116.652522,40.053268;116.652522,40.053268;116.652005,40.054036']"
"116.65351899999999,40.049973","116.65214499999999,40.051346",104,432,"['116.653633,40.049692;116.654592,40.049931;116.654592,40.049931;116.654701,40.049957', '116.654701,40.049957;116.653607,40.051662', '116.653602,40.051662;116.65349,40.051636;116.65349,40.051636;116.652882,40.051467;116.65217,40.051293']"
"116.646652,40.052719","116.648026,40.051346",65,271,"['116.646858,40.052639;116.646992,40.052409;116.647053,40.052287;116.647053,40.052231;116.647005,40.052209;116.646593,40.052118', '116.646589,40.052114;116.646667,40.051918', '116.646667,40.051914;116.646766,40.051914;116.647405,40.052057', '116.647405,40.052057;116.647843,40.051289']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.648026,40.058212","116.648026,40.051346",284,1184,"['116.648798,40.058529;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172', '116.650443,40.056168;116.649132,40.05589;116.649132,40.05589;116.647717,40.055582;116.647717,40.055582;116.647591,40.055551;116.647591,40.055551;116.645634,40.055113', '116.645629,40.055109;116.645681,40.055004;116.645681,40.055004;116.646024,40.054405;116.646024,40.054405;116.646515,40.053568;116.646515,40.053568;116.647383,40.052101;116.647383,40.052101;116.647405,40.052062;116.647405,40.052062;116.647843,40.051289']"
"116.650772,40.052719","116.65214499999999,40.051346",113,469,"['116.650716,40.052856;116.652426,40.053242', '116.652426,40.053242;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.648026,40.051346","116.646652,40.048598999999996",148,616,"['116.647843,40.051285;116.648359,40.050373;116.648359,40.050373;116.649306,40.048641', '116.649306,40.048637;116.649089,40.048646;116.64885,40.048598;116.64885,40.048598;116.647782,40.048359;116.647782,40.048359;116.646884,40.048103;116.646732,40.047995', '116.646727,40.04799;116.646563,40.048251;116.646563,40.048251;116.646415,40.048524']"
"116.65214499999999,40.051346","116.648026,40.051346",108,449,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65489199999999,40.049973","116.65214499999999,40.048598999999996",173,721,"['116.654701,40.049957;116.654596,40.049935;116.654596,40.049935;116.64931,40.048641', '116.649306,40.048637;116.649358,40.048537', '116.649358,40.048533;116.651905,40.049162']"
"116.65489199999999,40.049973","116.65214499999999,40.052719",162,677,"['116.654701,40.049957;116.653607,40.051662', '116.653602,40.051662;116.65349,40.051636;116.65349,40.051636;116.652882,40.051467;116.651497,40.051133', '116.651493,40.051128;116.651415,40.051237;116.651415,40.051237;116.651385,40.051293;116.651385,40.051293;116.651254,40.05151;116.651254,40.05151;116.651033,40.051853;116.651033,40.051853;116.650872,40.05207', '116.650868,40.05207;116.651319,40.052192;116.651319,40.052192;116.651745,40.052283;116.651745,40.052283;116.652405,40.052487;116.652426,40.052513;116.652426,40.052535;116.652313,40.052691']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.65214499999999,40.051346","116.65214499999999,40.049973",126,526,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632', '116.653485,40.051632;116.654592,40.049935', '116.654592,40.049931;116.652391,40.049392']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.65214499999999,40.051346","116.648026,40.058212",258,1075,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632;116.653485,40.051632;116.653602,40.051662', '116.653602,40.051662;116.652522,40.053268;116.652522,40.053268;116.650638,40.056072;116.650638,40.056072;116.650551,40.056189;116.650551,40.056189;116.650126,40.056814;116.650126,40.056814;116.648828,40.058728;116.648598,40.059158', '116.648594,40.059158;116.648464,40.059132']"
"116.648026,40.058212","116.65214499999999,40.052719",243,1013,"['116.648798,40.058529;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172;116.650443,40.056172;116.650525,40.05605;116.650525,40.05605;116.651029,40.055299;116.651029,40.055299;116.651398,40.054766;116.651398,40.054766;116.652426,40.053247', '116.652426,40.053242;116.650417,40.052791', '116.650412,40.052786;116.650512,40.052617;116.650512,40.052617;116.650625,40.052431', '116.650625,40.052426;116.651111,40.052543;116.651111,40.052543;116.65151,40.052635;116.65151,40.052635;116.652122,40.052765']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.650772,40.051346","116.648026,40.051346",81,338,"['116.650916,40.05099;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65489199999999,40.049973","116.65214499999999,40.051346",81,339,"['116.654701,40.049957;116.653607,40.051662', '116.653602,40.051662;116.65349,40.051636;116.65349,40.051636;116.652882,40.051467;116.65217,40.051293']"
"116.648026,40.051346","116.65214499999999,40.048598999999996",134,558,"['116.647843,40.051285;116.648359,40.050373;116.648359,40.050373;116.649306,40.048641;116.649306,40.048641;116.649358,40.048537', '116.649358,40.048533;116.651905,40.049162']"
"116.65214499999999,40.051346","116.646652,40.052719",174,723,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373', '116.648359,40.050369;116.647409,40.052057;116.647409,40.052057;116.647387,40.052096', '116.647383,40.052096;116.646753,40.051953;116.646671,40.051918', '116.646667,40.051914;116.646593,40.052114', '116.646589,40.052114;116.647001,40.052205;116.647049,40.052227;116.647053,40.052283;116.646997,40.052405;116.646862,40.052639']"
"116.648026,40.052719","116.65214499999999,40.051346",179,745,"['116.648021,40.05273;116.648533,40.052839;116.648533,40.052839;116.649136,40.052986;116.649136,40.052986;116.649466,40.053064', '116.649466,40.053064;116.649618,40.052704;116.649618,40.052704;116.649657,40.052613', '116.649657,40.052609;116.650412,40.052786;116.650412,40.052786;116.652426,40.053242', '116.652426,40.053242;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.051346","116.649399,40.058212",225,938,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632;116.653485,40.051632;116.653602,40.051662', '116.653602,40.051662;116.652522,40.053268;116.652522,40.053268;116.650638,40.056072;116.650638,40.056072;116.650551,40.056189;116.650551,40.056189;116.650126,40.056814;116.650126,40.056814;116.649227,40.058142']"
"116.646652,40.058212","116.65214499999999,40.052719",290,1207,"['116.647079,40.058919;116.647938,40.059097;116.647938,40.059097;116.648069,40.059058;116.648459,40.059128', '116.648459,40.059128;116.648702,40.058663;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172;116.650443,40.056172;116.650525,40.05605;116.650525,40.05605;116.651029,40.055299;116.651029,40.055299;116.651398,40.054766;116.651398,40.054766;116.652426,40.053247', '116.652426,40.053242;116.650417,40.052791', '116.650412,40.052786;116.650512,40.052617;116.650512,40.052617;116.650625,40.052431', '116.650625,40.052426;116.651111,40.052543;116.651111,40.052543;116.65151,40.052635;116.65151,40.052635;116.652122,40.052765']"
"116.650772,40.052719","116.648026,40.051346",88,365,"['116.650412,40.052786;116.649661,40.052613;116.649661,40.052613;116.648694,40.052383;116.648694,40.052383;116.648242,40.052274', '116.648238,40.05227;116.648151,40.05227;116.647387,40.052101', '116.647383,40.052096;116.647405,40.052062;116.647405,40.052062;116.647843,40.051289']"
"116.65214499999999,40.051346","116.646652,40.048598999999996",200,833,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373;116.648364,40.050373;116.645729,40.049748;116.645729,40.049748;116.645486,40.049683', '116.645482,40.049679;116.646315,40.048168', '116.646315,40.048164;116.646458,40.048186;116.646558,40.048251', '116.646558,40.048251;116.646415,40.048524']"
"116.646652,40.048598999999996","116.643906,40.049973",88,365,"['116.646411,40.048524;116.64625,40.048832;116.64625,40.048832;116.645729,40.049744', '116.645725,40.049744;116.645486,40.049683;116.645486,40.049683;116.644136,40.049366;116.644136,40.049366;116.643993,40.049327', '116.643989,40.049323;116.643915,40.049523;116.643915,40.049523;116.643776,40.049887']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.648026,40.058212","116.65214499999999,40.051346",235,978,"['116.648798,40.058529;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172;116.650443,40.056172;116.650525,40.05605;116.650525,40.05605;116.651029,40.055299;116.651029,40.055299;116.651398,40.054766;116.651398,40.054766;116.652426,40.053247;116.652426,40.053247;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.648026,40.059585999999996","116.65214499999999,40.051346",265,1103,"['116.647925,40.059162;116.647938,40.059102;116.647938,40.059102;116.648069,40.059058;116.648459,40.059128', '116.648459,40.059128;116.648702,40.058663;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172;116.650443,40.056172;116.650525,40.05605;116.650525,40.05605;116.651029,40.055299;116.651029,40.055299;116.651398,40.054766;116.651398,40.054766;116.652426,40.053247;116.652426,40.053247;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.648026,40.058212","116.648026,40.051346",284,1184,"['116.648798,40.058529;116.649579,40.057413;116.649579,40.057413;116.649779,40.057127;116.649779,40.057127;116.650022,40.056784;116.650022,40.056784;116.650443,40.056172', '116.650443,40.056168;116.649132,40.05589;116.649132,40.05589;116.647717,40.055582;116.647717,40.055582;116.647591,40.055551;116.647591,40.055551;116.645634,40.055113', '116.645629,40.055109;116.645681,40.055004;116.645681,40.055004;116.646024,40.054405;116.646024,40.054405;116.646515,40.053568;116.646515,40.053568;116.647383,40.052101;116.647383,40.052101;116.647405,40.052062;116.647405,40.052062;116.647843,40.051289']"
"116.65214499999999,40.051346","116.648026,40.051346",108,449,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65214499999999,40.054092","116.65214499999999,40.051346",101,421,"['116.652001,40.054036;116.652517,40.053273;116.652517,40.053273;116.652431,40.053247', '116.652426,40.053242;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.650772,40.052719","116.65214499999999,40.051346",113,469,"['116.650716,40.052856;116.652426,40.053242', '116.652426,40.053242;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.051346","116.648026,40.049973",81,338,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373']"
"116.65214499999999,40.051346","116.65351899999999,40.049973",99,414,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632', '116.653485,40.051632;116.654592,40.049935', '116.654592,40.049931;116.653637,40.049696']"
"116.65351899999999,40.049973","116.648026,40.051346",169,705,"['116.653633,40.049692;116.64931,40.048641', '116.649306,40.048637;116.648364,40.050369;116.648364,40.050369;116.647847,40.051285']"
"116.65214499999999,40.051346","116.646652,40.049973",118,491,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373;116.648364,40.050373;116.646658,40.04997']"
"116.649399,40.048598999999996","116.648026,40.051346",77,319,"['116.649306,40.048637;116.648364,40.050369;116.648364,40.050369;116.647847,40.051285']"
"116.649399,40.187302","116.649399,40.185928000000004",96,401,"['116.648711,40.186962;116.647509,40.186992;116.647509,40.186992;116.647148,40.186905', '116.647144,40.186901;116.647144,40.186788', '116.647144,40.186784;116.648845,40.186784', '116.648845,40.186784;116.648854,40.186645;116.648854,40.186645;116.648863,40.186589;116.648863,40.186589;116.648863,40.186376;116.648863,40.186376;116.648876,40.186207;116.648893,40.186168', '116.648893,40.186163;116.649401,40.186159']"
"116.650772,40.184554999999996","116.648026,40.185928000000004",299,1245,"['116.650738,40.184384;116.650239,40.184384;116.650239,40.184384;116.649887,40.184384', '116.649883,40.184384;116.649883,40.184019;116.649883,40.184019;116.649874,40.183659;116.649874,40.183659;116.649865,40.183477;116.649865,40.183477;116.649857,40.18322', '116.649852,40.183216;116.648958,40.183216;116.648958,40.183216;116.648776,40.183212;116.648776,40.183212;116.648676,40.183212;116.648676,40.183212;116.646189,40.183247', '116.646185,40.183247;116.646697,40.186068;116.646701,40.186176', '116.646701,40.186176;116.647144,40.186784', '116.647144,40.186784;116.648845,40.186784', '116.648845,40.186784;116.648854,40.186645;116.648854,40.186645;116.648863,40.186589;116.648863,40.186589;116.648863,40.186376;116.648863,40.186376;116.648876,40.186207;116.648893,40.186168;116.648893,40.186168;116.648893,40.185846;116.648893,40.185846;116.648893,40.185807', '116.648893,40.185803;116.648628,40.185773;116.648628,40.185773;116.648034,40.185773;116.647999,40.185803']"
"116.65351899999999,40.051346","116.646652,40.048598999999996",228,951,"['116.653641,40.051393;116.654592,40.049935', '116.654592,40.049931;116.64931,40.048641', '116.649306,40.048637;116.649089,40.048646;116.64885,40.048598;116.64885,40.048598;116.647782,40.048359;116.647782,40.048359;116.646884,40.048103;116.646732,40.047995', '116.646727,40.04799;116.646563,40.048251;116.646563,40.048251;116.646415,40.048524']"
"116.65214499999999,40.051346","116.646652,40.048598999999996",200,833,"['116.652166,40.051289;116.651497,40.051133;116.651497,40.051133;116.648364,40.050373;116.648364,40.050373;116.645729,40.049748;116.645729,40.049748;116.645486,40.049683', '116.645482,40.049679;116.646315,40.048168', '116.646315,40.048164;116.646458,40.048186;116.646558,40.048251', '116.646558,40.048251;116.646415,40.048524']"
"116.649399,40.185928000000004","116.648026,40.184554999999996",146,609,"['116.649683,40.185929;116.649696,40.18543;116.649696,40.18543;116.649709,40.185126;116.649709,40.185126;116.649727,40.185009;116.649748,40.184983;116.649861,40.184944;116.649883,40.184918;116.649883,40.184388;116.649883,40.184388;116.649883,40.184019;116.649883,40.184019;116.649874,40.183659;116.649874,40.183659;116.649865,40.183477;116.649865,40.183477;116.649857,40.18322', '116.649852,40.183216;116.648958,40.183216;116.648958,40.183216;116.648776,40.183212', '116.648772,40.183207;116.648772,40.18339;116.648772,40.18339;116.648772,40.183668', '116.648772,40.183668;116.648685,40.183668;116.648685,40.183668;116.647951,40.183707;116.647951,40.183707;116.647747,40.183724;116.647717,40.183759;116.647717,40.184236;116.647717,40.184236;116.647717,40.184379']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.65214499999999,40.051346","116.648026,40.058212",258,1075,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632;116.653485,40.051632;116.653602,40.051662', '116.653602,40.051662;116.652522,40.053268;116.652522,40.053268;116.650638,40.056072;116.650638,40.056072;116.650551,40.056189;116.650551,40.056189;116.650126,40.056814;116.650126,40.056814;116.648828,40.058728;116.648598,40.059158', '116.648594,40.059158;116.648464,40.059132']"
"116.65214499999999,40.052719","116.65214499999999,40.051346",81,336,"['116.652309,40.052691;116.652426,40.052539;116.652426,40.052517;116.652409,40.052491;116.651749,40.052287;116.651749,40.052287;116.651324,40.052196;116.651324,40.052196;116.650872,40.052075', '116.650868,40.05207;116.651029,40.051858;116.651029,40.051858;116.65125,40.051515;116.65125,40.051515;116.65138,40.051298;116.65138,40.051298;116.651411,40.051241;116.651411,40.051241;116.651493,40.051133', '116.651493,40.051128;116.652166,40.051289']"
"116.650772,40.051346","116.648026,40.051346",81,338,"['116.650916,40.05099;116.648364,40.050373', '116.648359,40.050369;116.647847,40.051285']"
"116.65351899999999,40.054092","116.65214499999999,40.051346",78,326,"['116.652517,40.053268;116.652431,40.053247;116.652431,40.053247;116.653485,40.051636', '116.653485,40.051632;116.652882,40.051467;116.65217,40.051293']"
"116.65214499999999,40.051346","116.648026,40.058212",258,1075,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632;116.653485,40.051632;116.653602,40.051662', '116.653602,40.051662;116.652522,40.053268;116.652522,40.053268;116.650638,40.056072;116.650638,40.056072;116.650551,40.056189;116.650551,40.056189;116.650126,40.056814;116.650126,40.056814;116.648828,40.058728;116.648598,40.059158', '116.648594,40.059158;116.648464,40.059132']"
"116.65214499999999,40.051346","116.65351899999999,40.049973",99,414,"['116.652166,40.051289;116.652878,40.051463;116.653485,40.051632', '116.653485,40.051632;116.654592,40.049935', '116.654592,40.049931;116.653637,40.049696']"
