bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
280118405,2018-09-02 23:59:44,2018-09-03 00:06:37,104.00011,30.724798,103.999666,30.725913
286550995,2018-09-02 23:59:45,2018-09-03 00:06:36,104.004335,30.544893,104.003225,30.543545
8620424017,2018-09-02 23:59:46,2018-09-03 00:13:47,104.01517,30.671943,104.017142,30.67946
286040074,2018-09-02 23:59:46,2018-09-03 00:06:48,104.019325,30.671628,104.017671,30.672764
286545523,2018-09-02 23:59:46,2018-09-03 00:06:55,104.018824,30.671571000000004,104.019002,30.663555
286586528,2018-09-02 23:59:47,2018-09-03 00:20:20,104.009683,30.713566,104.001799,30.716493
286679206,2018-09-02 23:59:48,2018-09-03 00:07:40,104.009728,30.734143,104.008504,30.733924
8642532607,2018-09-02 23:59:49,2018-09-03 01:16:35,103.995021,30.772013,103.973902,30.670602
8640104196,2018-09-02 23:59:49,2018-09-03 00:14:09,103.995101,30.772289,103.993074,30.762629
286640222,2018-09-02 23:59:50,2018-09-03 00:13:39,104.009568,30.616655,104.002669,30.605732
8642527538,2018-09-02 23:59:50,2018-09-03 00:13:39,104.009156,30.617018,104.002753,30.605934
8621514491,2018-09-02 23:59:50,2018-09-03 00:13:48,104.011615,30.648881,104.014508,30.643992
8640166933,2018-09-02 23:59:50,2018-09-03 00:20:10,104.006876,30.61134,103.993753,30.613976
8640137586,2018-09-02 23:59:50,2018-09-03 00:33:22,104.01476,30.616884,104.05406,30.602412
286059414,2018-09-02 23:59:51,2018-09-03 00:14:05,104.01632,30.631940000000004,104.025857,30.631838
286521466,2018-09-02 23:59:51,2018-09-03 00:06:57,104.022422,30.637974,104.018168,30.639803000000004
280086747,2018-09-02 23:59:52,2018-09-03 00:13:58,104.012219,30.699051,104.010718,30.703903000000004
286504383,2018-09-02 23:59:52,2018-09-03 00:13:58,104.012187,30.69947,104.010894,30.703855
280057911,2018-09-02 23:59:52,2018-09-03 00:13:50,104.016343,30.700081,104.011311,30.695338
8640269252,2018-09-02 23:59:52,2018-09-03 00:13:58,104.012819,30.704666,104.014462,30.705514
286737120,2018-09-02 23:59:53,2018-09-03 00:06:58,104.021117,30.495186,104.020346,30.498531
8620881963,2018-09-02 23:59:55,2018-09-03 00:13:53,104.017043,30.676007,104.017615,30.670463
8716005118,2018-09-02 23:59:55,2018-09-03 00:14:13,104.017438,30.676699,104.023394,30.672055
8640248183,2018-09-02 23:59:55,2018-09-03 00:13:47,104.017776,30.678257,104.015359,30.67627
280072710,2018-09-02 23:59:55,2018-09-03 00:07:04,104.029695,30.635929,104.032444,30.629573
