bikeid,start_time,end_time,start_lng,start_lat,end_lng,end_lat
8610107844,2018-09-02 23:58:58,2018-09-03 00:08:20,108.862804,34.236403,108.863936,34.235031
8630611260,2018-09-02 23:58:58,2018-09-03 00:23:39,108.866102,34.235095,108.869975,34.221715
8630038478,2018-09-02 23:58:58,2018-09-03 00:08:32,108.869834,34.234395,108.872123,34.242136
8631025502,2018-09-02 23:58:58,2018-09-03 00:17:54,108.867993,34.240249,108.854566,34.249437
8630546799,2018-09-02 23:58:58,2018-09-03 00:02:06,108.866716,34.227156,108.866348,34.22845
296502609,2018-09-02 23:58:59,2018-09-03 00:11:35,108.875742,34.238995,108.857174,34.238875
296558197,2018-09-02 23:58:59,2018-09-03 00:02:14,108.710664,34.31276,108.710829,34.314425
8630089394,2018-09-02 23:58:59,2018-09-03 00:08:32,108.873295,34.244997999999995,108.87231,34.240051
296563496,2018-09-02 23:58:59,2018-09-03 03:01:30,108.705026,34.315201,108.69743400000002,34.315358
8630881997,2018-09-02 23:58:59,2018-09-03 00:02:09,108.691321,34.30575,108.690954,34.304682
296575225,2018-09-02 23:58:59,2018-09-03 00:08:32,108.877039,34.240812,108.874463,34.244465000000005
8630345138,2018-09-02 23:59:00,2018-09-03 00:18:05,108.864383,34.182565000000004,108.858532,34.172351
8630021596,2018-09-02 23:59:00,2018-09-03 00:02:16,108.865781,34.192912,108.866221,34.191696
8630788171,2018-09-02 23:59:00,2018-09-03 00:08:32,108.878748,34.247282,108.884595,34.24688
290065196,2018-09-02 23:59:00,2018-09-03 00:02:16,108.865909,34.19283,108.867329,34.192008
296564110,2018-09-02 23:59:02,2018-09-03 20:11:23,108.847115,34.195755,108.848432,34.20424000000001
8630247435,2018-09-02 23:59:02,2018-09-03 00:08:30,108.851306,34.182958,108.851464,34.177508
296522145,2018-09-02 23:59:02,2018-09-03 00:14:51,108.851172,34.18701,108.852386,34.177797
296518749,2018-09-02 23:59:03,2018-09-03 00:17:46,108.887497,34.275178000000004,108.881138,34.279146999999995
8630190870,2018-09-02 23:59:04,2018-09-03 00:29:15,108.87899099999998,34.172774,108.910516,34.180687
8630972435,2018-09-02 23:59:04,2018-09-03 00:08:27,108.870094,34.164748,108.872078,34.170842
8630954737,2018-09-02 23:59:05,2018-09-03 00:08:20,108.87062,34.270674,108.859523,34.272064
8631097117,2018-09-02 23:59:05,2018-09-03 00:08:45,108.878151,34.266618,108.879985,34.262570000000004
8630965997,2018-09-02 23:59:06,2018-09-03 00:14:49,108.88835,34.164211,108.875557,34.162462
296550103,2018-09-02 23:59:06,2018-09-03 00:14:49,108.888197,34.163981,108.875712,34.16274600000001
8617019020,2018-09-02 23:59:07,2018-09-03 00:22:56,108.893977,34.235282,108.856742,34.239470000000004
8630186505,2018-09-02 23:59:07,2018-09-03 00:32:44,108.899279,34.232726,108.926129,34.20466
8630905533,2018-09-02 23:59:07,2018-09-03 00:08:26,108.871829,34.287449,108.866854,34.284122
8630834797,2018-09-02 23:59:07,2018-09-03 00:02:02,108.873652,34.285361,108.87446,34.286415000000005
8610103753,2018-09-02 23:59:07,2018-09-03 00:12:14,108.869294,34.286615000000005,108.86685,34.283946
296532395,2018-09-02 23:59:07,2018-09-03 00:02:36,108.89439099999998,34.239571000000005,108.895082,34.237913
8630313592,2018-09-02 23:59:07,2018-09-03 00:20:53,108.902853,34.231181,108.931719,34.222885
